TimeStamp,clickCNTL,clickCNTR,clickCNTM,MouseDisplacement,MouseSpeedMax,MouseWheelAmount,KeyTypeCNT,KeyTypeDelCNT,KeyTypeBackCNT,KeyTypeEnterCNT,Curvature,AppName,FFT0,FFT1,Compass,Posture_RightLeft,Posture_Rear,Posture_Front,Sag,Rotation,SittingStatus,Memo,
2018/10/02 13:57:46,3,0,0,904,99,0,0,0,0,0,38.9,chrome,0,0,42,0.46,0.61,0.65,4.8,6.99,0.72,memo,
2018/10/02 13:57:51,3,0,0,3382,156,0,0,0,0,0,42.6,chrome,0,0,41,1.46,1.09,0.36,3,3.03,0.35,memo,
2018/10/02 13:57:56,3,0,0,2536,424,0,0,0,0,0,41.5,chrome,0,0,41,0.78,0.83,0.87,4.1,5.26,0.57,memo,
2018/10/02 13:58:01,1,0,0,1201,179,0,0,0,0,0,44.5,chrome,0,0,47,0.48,0.58,0.5,5.8,8.63,1,memo,
2018/10/02 13:58:06,5,0,0,2657,267,0,0,0,0,0,38.6,chrome,0,0,40,0.81,0.75,0.57,4.7,6.71,0.71,memo,
2018/10/02 13:58:11,3,0,0,2349,421,0,0,0,0,0,31.1,chrome,0,0,48,0.47,0.57,0.65,5.7,8.14,0.94,memo,
2018/10/02 13:58:16,2,0,0,1849,226,0,0,0,0,0,37.7,chrome,0,0,36,1.01,0.95,1.03,3.4,3.93,0.4,memo,
2018/10/02 13:58:21,5,0,0,2189,97,0,0,0,0,0,50,chrome,0,0,46,0.86,1.08,0.91,4.5,6.73,0.78,memo,
2018/10/02 13:58:26,3,0,0,1344,102,0,0,0,0,0,61.2,chrome,0,0,45,0.86,0.94,0.84,4.8,6.73,0.77,memo,
2018/10/02 13:58:31,6,0,0,1582,151,0,0,0,0,0,55.2,chrome,0,0,49,0.48,0.58,0.5,5.8,8.67,1,memo,
2018/10/02 13:58:36,1,0,0,706,97,0,0,0,0,0,30.6,chrome,0,0,48,0.48,0.53,0.5,5.7,8.86,1,memo,
2018/10/02 13:58:41,0,0,0,0,0,0,0,0,0,0,0,chrome,0,0,46,0.62,0.58,0.61,5.5,7.44,0.83,memo,
2018/10/02 13:58:46,6,0,0,1687,144,0,0,0,0,0,59.6,chrome,0,0,39,0.94,1.42,0.41,3.2,3.79,0.33,memo,
2018/10/02 13:58:51,6,0,0,1386,96,0,0,0,0,0,49.6,chrome,0,0,48,0.5,0.94,0.5,5.8,8.67,1,memo,
2018/10/02 13:58:56,2,0,0,2002,121,0,0,0,0,0,32.4,chrome,0,0,37,0.49,0.71,0.51,4.2,5.35,0.56,memo,
2018/10/02 13:59:01,2,0,0,2380,112,0,0,0,0,0,53.3,chrome,0,0,46,0.5,0.89,0.65,5.7,8.17,0.94,memo,
2018/10/02 13:59:06,5,0,0,2095,76,0,0,0,0,0,40.1,chrome,0,0,49,0.5,1.01,0.88,5.4,7.65,0.88,memo,
2018/10/02 13:59:11,1,0,0,2697,298,0,0,0,0,0,96.1,chrome,0,0,35,1.25,1.61,0.81,3.3,4.33,0.48,memo,
2018/10/02 13:59:16,0,0,0,568,56,0,0,0,0,0,49.9,chrome,0,0,48,0.46,0.55,0.68,3.5,8.76,0.84,memo,
2018/10/02 13:59:21,0,0,0,260,89,0,0,0,0,0,17.6,chrome,0,0,38,1.22,0.78,0.41,5.6,5.24,0.56,memo,
2018/10/02 13:59:26,5,0,0,2113,130,0,0,0,0,0,51.4,chrome,0,0,43,0.85,1.24,0.89,4.4,6.49,0.75,memo,
2018/10/02 13:59:31,5,0,0,2191,115,0,0,0,0,0,47.7,chrome,0,0,37,0.87,0.66,0.38,4.1,5.63,0.57,memo,
2018/10/02 13:59:36,0,0,0,962,147,0,0,0,0,0,30.7,chrome,0,0,45,0.71,0.75,0.47,5.3,8.29,0.71,memo,
2018/10/02 13:59:41,3,0,0,1500,140,0,0,0,0,0,40.1,chrome,0,0,43,0.66,0.95,0.64,4.5,6.35,0,memo,
2018/10/02 13:59:46,6,0,0,1428,95,0,0,0,0,0,43.5,chrome,0,0,40,0.64,0.96,0.94,3.9,5.24,0,memo,
2018/10/02 13:59:51,3,0,0,465,58,0,0,0,0,0,42.9,chrome,0,0,48,0.48,0.76,0.5,5.7,8.6,0.81,memo,
2018/10/02 13:59:56,0,0,0,256,58,0,0,0,0,0,34.8,chrome,0,0,48,0.48,0.52,0.5,5.6,8.47,1,memo,
2018/10/02 14:00:01,0,0,0,38,19,0,0,0,0,0,5.3,chrome,0,0,45,0.77,0.49,0.46,5.1,7.28,0.82,memo,
2018/10/02 14:00:06,3,0,0,1834,213,0,2,0,0,1,39.2,chrome,0,0,35,0.6,0.81,0.77,3.7,4.93,0.52,memo,
2018/10/02 14:00:11,0,0,0,0,0,0,4,0,0,1,0,chrome,0,0,47,0.48,0.71,0.5,5.8,8.6,1,memo,
2018/10/02 14:00:16,0,0,1,2543,796,0,0,0,0,1,61.6,chrome,0,0,43,0.69,0.84,0.95,3.9,5.06,0.53,memo,
2018/10/02 14:00:21,1,0,0,3889,478,0,0,0,0,0,35.8,chrome,0,0,46,1.12,1.55,0.86,3.6,5.01,0.58,memo,
2018/10/02 14:00:26,0,0,0,1642,148,0,0,0,0,0,45.2,chrome,0,0,41,1.29,1.1,2.14,4.4,4.45,0.44,memo,
2018/10/02 14:00:31,1,0,0,1543,140,0,0,0,0,0,48.8,chrome,0,0,47,0.73,0.98,0.65,4.7,6.5,0.75,memo,
2018/10/02 14:00:36,4,0,0,2708,205,0,0,0,0,0,26.7,chrome,0,0,46,0.47,0.94,0.84,5.1,7.19,0.82,memo,
2018/10/02 14:00:41,2,1,0,2671,297,0,0,0,0,0,59.4,chrome,0,0,44,0.71,0.92,0.78,4.5,6.05,0.69,memo,
2018/10/02 14:00:46,0,0,2,2835,392,0,0,0,0,0,24,chrome,0,0,52,0.5,0.92,0.5,5.8,8.62,1,memo,
2018/10/02 14:00:51,1,0,0,1087,165,0,0,0,3,0,45.7,chrome,0,0,46,0.46,1.03,1.34,4.4,5.23,0.31,memo,
2018/10/02 14:00:56,0,0,3,491,98,0,0,0,0,1,43.6,chrome,0,0,50,0.49,1,0.5,5.9,10.28,0,memo,
2018/10/02 14:01:01,2,0,1,4526,681,0,0,0,0,0,67.7,chrome,0,0,48,0.47,0.94,0.45,5.3,7.83,0,memo,
2018/10/02 14:01:06,9,0,0,758,125,0,0,0,0,0,45.4,chrome,0,0,42,0.98,1.1,0.71,3.9,5.06,0,memo,
2018/10/02 14:01:11,4,0,0,1114,44,0,0,0,0,0,65.4,chrome,0,0,53,0.5,0.92,0.63,5.5,7.84,0,memo,
2018/10/02 14:01:16,6,0,0,1641,87,0,0,0,0,0,56.9,chrome,0,0,53,0.5,1,0.5,5.8,8.64,0,memo,
2018/10/02 14:01:21,5,0,0,1268,105,0,0,0,0,0,47.2,chrome,0,0,42,0.81,1.11,0.86,4,5.32,0,memo,
2018/10/02 14:01:26,10,0,0,567,53,0,0,0,0,0,24.6,chrome,0,0,42,0.77,1.14,0.59,4.2,5.85,0,memo,
2018/10/02 14:01:31,2,0,1,2509,288,0,0,0,0,0,31.6,chrome,0,0,46,1.09,1.57,0.7,3.9,5.32,0,memo,
2018/10/02 14:01:36,5,0,1,3409,345,0,0,0,0,0,58.2,chrome,0,0,50,0.47,0.94,0.47,5.3,7.89,0,memo,
2018/10/02 14:01:41,12,0,0,431,40,0,0,0,0,0,76.9,chrome,0,0,44,0.86,0.81,0.96,4,4.98,0,memo,
2018/10/02 14:01:46,7,0,1,790,137,0,0,0,0,0,32.6,chrome,0,0,52,0.49,0.98,0.5,5.6,6.24,0.09,memo,
2018/10/02 14:01:51,0,0,0,0,0,0,0,0,0,0,0,chrome,0,0,50,0.46,0.95,0.56,3.6,9.29,0.39,memo,
2018/10/02 14:01:56,0,0,0,0,0,0,0,0,0,0,0,chrome,0,0,48,0.47,1,0.56,5.7,7.56,0,memo,
2018/10/02 14:02:01,0,0,6,3004,438,0,0,0,0,0,40.8,chrome,0,0,45,0.58,1.25,0.38,8.1,8.95,0.08,memo,
2018/10/02 14:02:06,7,0,2,3780,279,0,0,0,0,0,89.2,chrome,0,0,44,0.65,0.76,0.66,4.4,5.49,0,memo,
2018/10/02 14:02:11,0,0,0,1002,116,0,0,0,0,0,44.1,chrome,0,0,50,0.5,0.95,0.48,5.5,7.54,0.16,memo,
2018/10/02 14:02:16,0,0,0,3547,348,0,0,0,0,0,45.5,chrome,0,0,52,0.5,0.92,0.5,5.9,10.32,0.45,memo,
2018/10/02 14:02:21,1,0,0,1704,274,0,2,0,0,1,25.6,chrome,0,0,45,1.24,1.31,0.43,3.8,5.01,0.7,memo,
2018/10/02 14:02:26,0,0,0,0,0,0,11,0,0,1,0,chrome,0,0,45,0.7,0.76,0.46,5.1,7.54,0.76,memo,
2018/10/02 14:02:31,1,0,0,951,242,0,5,0,0,3,55.3,chrome,0,0,34,1.29,1.15,0.69,2.6,3.06,0.3,memo,
2018/10/02 14:02:36,2,0,0,2469,557,0,7,0,0,0,18.5,chrome,0,0,37,0.78,1.11,1.19,3.4,4.29,0.49,memo,
2018/10/02 14:02:41,0,0,0,1126,220,0,0,0,0,2,41.9,chrome,0,0,41,0.85,1.07,0.9,4.3,5.43,0.39,memo,
2018/10/02 14:02:46,0,0,0,3342,334,0,0,0,0,0,70.8,explorer,0,0,40,0.88,0.89,0.73,4.1,5.57,0.51,memo,
2018/10/02 14:02:51,0,0,0,6173,572,0,0,0,0,0,70,pythonw,0,0,42,1.06,0.86,0.81,3.9,4.89,0.49,memo,
